"Year","cbns","threshold","retirees","prop"
2007,22,-0.75,43,0.511627906976744
2008,33,-0.75,40,0.825
2009,29,-0.75,45,0.644444444444444
2010,34,-0.75,49,0.693877551020408
2011,24,-0.75,52,0.461538461538462
2012,37,-0.75,48,0.770833333333333
2013,26,-0.75,42,0.619047619047619
2014,24,-0.75,46,0.521739130434783
2015,30,-0.75,54,0.555555555555556
2016,39,-0.75,62,0.629032258064516
2017,54,-0.75,73,0.73972602739726
2018,46,-0.75,63,0.73015873015873
1969,27,-0.725,36,0.75
1970,29,-0.725,43,0.674418604651163
1971,26,-0.725,41,0.634146341463415
1972,37,-0.725,52,0.711538461538462
1973,31,-0.725,40,0.775
1974,25,-0.725,44,0.568181818181818
1975,29,-0.725,37,0.783783783783784
1976,24,-0.725,34,0.705882352941177
1977,39,-0.725,60,0.65
1978,23,-0.725,37,0.621621621621622
1979,33,-0.725,47,0.702127659574468
1980,31,-0.725,44,0.704545454545455
1981,20,-0.725,39,0.512820512820513
1982,30,-0.725,46,0.652173913043478
1983,24,-0.725,40,0.6
1984,31,-0.725,39,0.794871794871795
1985,32,-0.725,52,0.615384615384615
1986,21,-0.725,32,0.65625
1987,17,-0.725,30,0.566666666666667
1988,20,-0.725,32,0.625
1989,32,-0.725,37,0.864864864864865
1990,32,-0.725,48,0.666666666666667
1991,35,-0.725,45,0.777777777777778
1992,32,-0.725,42,0.761904761904762
1993,47,-0.725,53,0.886792452830189
1994,21,-0.725,34,0.617647058823529
1995,35,-0.725,44,0.795454545454545
1996,29,-0.725,46,0.630434782608696
1997,27,-0.725,35,0.771428571428571
1998,25,-0.725,42,0.595238095238095
1999,37,-0.725,48,0.770833333333333
2000,33,-0.725,53,0.622641509433962
2001,39,-0.725,54,0.722222222222222
2002,29,-0.725,39,0.743589743589744
2003,23,-0.725,40,0.575
2004,26,-0.725,46,0.565217391304348
2005,18,-0.725,30,0.6
2006,31,-0.725,42,0.738095238095238
2007,22,-0.725,43,0.511627906976744
2008,29,-0.725,40,0.725
2009,25,-0.725,45,0.555555555555556
2010,34,-0.725,49,0.693877551020408
2011,24,-0.725,52,0.461538461538462
2012,37,-0.725,48,0.770833333333333
2013,26,-0.725,42,0.619047619047619
2014,24,-0.725,46,0.521739130434783
2015,29,-0.725,54,0.537037037037037
2016,39,-0.725,62,0.629032258064516
2017,54,-0.725,73,0.73972602739726
2018,46,-0.725,63,0.73015873015873
1969,27,-0.7,36,0.75
1970,29,-0.7,43,0.674418604651163
1971,26,-0.7,41,0.634146341463415
1972,37,-0.7,52,0.711538461538462
1973,31,-0.7,40,0.775
1974,25,-0.7,44,0.568181818181818
1975,28,-0.7,37,0.756756756756757
1976,23,-0.7,34,0.676470588235294
1977,37,-0.7,60,0.616666666666667
1978,22,-0.7,37,0.594594594594595
1979,33,-0.7,47,0.702127659574468
1980,31,-0.7,44,0.704545454545455
1981,20,-0.7,39,0.512820512820513
1982,30,-0.7,46,0.652173913043478
1983,24,-0.7,40,0.6
1984,31,-0.7,39,0.794871794871795
1985,32,-0.7,52,0.615384615384615
1986,21,-0.7,32,0.65625
1987,16,-0.7,30,0.533333333333333
1988,20,-0.7,32,0.625
1989,30,-0.7,37,0.810810810810811
1990,32,-0.7,48,0.666666666666667
1991,32,-0.7,45,0.711111111111111
1992,32,-0.7,42,0.761904761904762
1993,47,-0.7,53,0.886792452830189
1994,20,-0.7,34,0.588235294117647
1995,35,-0.7,44,0.795454545454545
1996,29,-0.7,46,0.630434782608696
1997,27,-0.7,35,0.771428571428571
1998,25,-0.7,42,0.595238095238095
1999,37,-0.7,48,0.770833333333333
2000,33,-0.7,53,0.622641509433962
2001,39,-0.7,54,0.722222222222222
2002,29,-0.7,39,0.743589743589744
2003,23,-0.7,40,0.575
2004,26,-0.7,46,0.565217391304348
2005,18,-0.7,30,0.6
2006,30,-0.7,42,0.714285714285714
2007,22,-0.7,43,0.511627906976744
2008,29,-0.7,40,0.725
2009,25,-0.7,45,0.555555555555556
2010,29,-0.7,49,0.591836734693878
2011,24,-0.7,52,0.461538461538462
2012,37,-0.7,48,0.770833333333333
2013,26,-0.7,42,0.619047619047619
2014,21,-0.7,46,0.456521739130435
2015,29,-0.7,54,0.537037037037037
2016,39,-0.7,62,0.629032258064516
2017,54,-0.7,73,0.73972602739726
2018,44,-0.7,63,0.698412698412698
1969,27,-0.675,36,0.75
1970,28,-0.675,43,0.651162790697674
1971,26,-0.675,41,0.634146341463415
1972,37,-0.675,52,0.711538461538462
1973,31,-0.675,40,0.775
1974,23,-0.675,44,0.522727272727273
1975,25,-0.675,37,0.675675675675676
1976,21,-0.675,34,0.617647058823529
1977,37,-0.675,60,0.616666666666667
1978,22,-0.675,37,0.594594594594595
1979,33,-0.675,47,0.702127659574468
1980,30,-0.675,44,0.681818181818182
1981,20,-0.675,39,0.512820512820513
1982,30,-0.675,46,0.652173913043478
1983,24,-0.675,40,0.6
1984,31,-0.675,39,0.794871794871795
1985,32,-0.675,52,0.615384615384615
1986,21,-0.675,32,0.65625
1987,16,-0.675,30,0.533333333333333
1988,20,-0.675,32,0.625
1989,30,-0.675,37,0.810810810810811
1990,31,-0.675,48,0.645833333333333
1991,30,-0.675,45,0.666666666666667
1992,32,-0.675,42,0.761904761904762
1993,43,-0.675,53,0.811320754716981
1994,20,-0.675,34,0.588235294117647
1995,33,-0.675,44,0.75
1996,29,-0.675,46,0.630434782608696
1997,27,-0.675,35,0.771428571428571
1998,25,-0.675,42,0.595238095238095
1999,36,-0.675,48,0.75
2000,33,-0.675,53,0.622641509433962
2001,39,-0.675,54,0.722222222222222
2002,24,-0.675,39,0.615384615384615
2003,23,-0.675,40,0.575
2004,26,-0.675,46,0.565217391304348
2005,18,-0.675,30,0.6
2006,30,-0.675,42,0.714285714285714
2007,22,-0.675,43,0.511627906976744
2008,29,-0.675,40,0.725
2009,25,-0.675,45,0.555555555555556
2010,29,-0.675,49,0.591836734693878
2011,20,-0.675,52,0.384615384615385
2012,36,-0.675,48,0.75
2013,26,-0.675,42,0.619047619047619
2014,21,-0.675,46,0.456521739130435
2015,27,-0.675,54,0.5
2016,37,-0.675,62,0.596774193548387
2017,52,-0.675,73,0.712328767123288
2018,43,-0.675,63,0.682539682539683
1969,27,-0.65,36,0.75
1970,28,-0.65,43,0.651162790697674
1971,24,-0.65,41,0.585365853658537
1972,37,-0.65,52,0.711538461538462
1973,31,-0.65,40,0.775
1974,23,-0.65,44,0.522727272727273
1975,25,-0.65,37,0.675675675675676
1976,21,-0.65,34,0.617647058823529
1977,34,-0.65,60,0.566666666666667
1978,22,-0.65,37,0.594594594594595
1979,29,-0.65,47,0.617021276595745
1980,28,-0.65,44,0.636363636363636
1981,20,-0.65,39,0.512820512820513
1982,28,-0.65,46,0.608695652173913
1983,24,-0.65,40,0.6
1984,27,-0.65,39,0.692307692307692
1985,32,-0.65,52,0.615384615384615
1986,21,-0.65,32,0.65625
1987,16,-0.65,30,0.533333333333333
1988,19,-0.65,32,0.59375
1989,30,-0.65,37,0.810810810810811
1990,29,-0.65,48,0.604166666666667
1991,30,-0.65,45,0.666666666666667
1992,31,-0.65,42,0.738095238095238
1993,43,-0.65,53,0.811320754716981
1994,20,-0.65,34,0.588235294117647
1995,33,-0.65,44,0.75
1996,27,-0.65,46,0.58695652173913
1997,27,-0.65,35,0.771428571428571
1998,24,-0.65,42,0.571428571428571
1999,36,-0.65,48,0.75
2000,29,-0.65,53,0.547169811320755
2001,39,-0.65,54,0.722222222222222
2002,24,-0.65,39,0.615384615384615
2003,19,-0.65,40,0.475
2004,25,-0.65,46,0.543478260869565
2005,15,-0.65,30,0.5
2006,27,-0.65,42,0.642857142857143
2007,22,-0.65,43,0.511627906976744
2008,24,-0.65,40,0.6
2009,24,-0.65,45,0.533333333333333
2010,29,-0.65,49,0.591836734693878
2011,20,-0.65,52,0.384615384615385
2012,35,-0.65,48,0.729166666666667
2013,23,-0.65,42,0.547619047619048
2014,20,-0.65,46,0.434782608695652
2015,27,-0.65,54,0.5
2016,37,-0.65,62,0.596774193548387
2017,51,-0.65,73,0.698630136986301
2018,43,-0.65,63,0.682539682539683
1969,27,-0.625,36,0.75
1970,27,-0.625,43,0.627906976744186
1971,24,-0.625,41,0.585365853658537
1972,37,-0.625,52,0.711538461538462
1973,31,-0.625,40,0.775
1974,23,-0.625,44,0.522727272727273
1975,25,-0.625,37,0.675675675675676
1976,21,-0.625,34,0.617647058823529
1977,33,-0.625,60,0.55
1978,22,-0.625,37,0.594594594594595
1979,29,-0.625,47,0.617021276595745
1980,28,-0.625,44,0.636363636363636
1981,16,-0.625,39,0.41025641025641
1982,28,-0.625,46,0.608695652173913
1983,23,-0.625,40,0.575
1984,27,-0.625,39,0.692307692307692
1985,29,-0.625,52,0.557692307692308
1986,20,-0.625,32,0.625
1987,13,-0.625,30,0.433333333333333
1988,18,-0.625,32,0.5625
1989,30,-0.625,37,0.810810810810811
1990,29,-0.625,48,0.604166666666667
1991,30,-0.625,45,0.666666666666667
1992,31,-0.625,42,0.738095238095238
1993,41,-0.625,53,0.773584905660377
1994,20,-0.625,34,0.588235294117647
1995,33,-0.625,44,0.75
1996,27,-0.625,46,0.58695652173913
1997,27,-0.625,35,0.771428571428571
1998,24,-0.625,42,0.571428571428571
1999,36,-0.625,48,0.75
2000,29,-0.625,53,0.547169811320755
2001,39,-0.625,54,0.722222222222222
2002,24,-0.625,39,0.615384615384615
2003,19,-0.625,40,0.475
2004,25,-0.625,46,0.543478260869565
2005,15,-0.625,30,0.5
2006,26,-0.625,42,0.619047619047619
2007,20,-0.625,43,0.465116279069767
2008,24,-0.625,40,0.6
2009,21,-0.625,45,0.466666666666667
2010,29,-0.625,49,0.591836734693878
2011,20,-0.625,52,0.384615384615385
2012,35,-0.625,48,0.729166666666667
2013,23,-0.625,42,0.547619047619048
2014,19,-0.625,46,0.41304347826087
2015,26,-0.625,54,0.481481481481481
2016,37,-0.625,62,0.596774193548387
2017,51,-0.625,73,0.698630136986301
2018,42,-0.625,63,0.666666666666667
1969,27,-0.6,36,0.75
1970,27,-0.6,43,0.627906976744186
1971,24,-0.6,41,0.585365853658537
1972,37,-0.6,52,0.711538461538462
1973,29,-0.6,40,0.725
1974,22,-0.6,44,0.5
1975,25,-0.6,37,0.675675675675676
1976,20,-0.6,34,0.588235294117647
1977,33,-0.6,60,0.55
1978,22,-0.6,37,0.594594594594595
1979,29,-0.6,47,0.617021276595745
1980,28,-0.6,44,0.636363636363636
1981,16,-0.6,39,0.41025641025641
1982,28,-0.6,46,0.608695652173913
1983,23,-0.6,40,0.575
1984,27,-0.6,39,0.692307692307692
1985,29,-0.6,52,0.557692307692308
1986,20,-0.6,32,0.625
1987,13,-0.6,30,0.433333333333333
1988,18,-0.6,32,0.5625
1989,29,-0.6,37,0.783783783783784
1990,29,-0.6,48,0.604166666666667
1991,28,-0.6,45,0.622222222222222
1992,29,-0.6,42,0.69047619047619
1993,41,-0.6,53,0.773584905660377
1994,20,-0.6,34,0.588235294117647
1995,33,-0.6,44,0.75
1996,27,-0.6,46,0.58695652173913
1997,25,-0.6,35,0.714285714285714
1998,24,-0.6,42,0.571428571428571
1999,36,-0.6,48,0.75
2000,29,-0.6,53,0.547169811320755
2001,39,-0.6,54,0.722222222222222
2002,24,-0.6,39,0.615384615384615
2003,19,-0.6,40,0.475
2004,25,-0.6,46,0.543478260869565
2005,15,-0.6,30,0.5
2006,26,-0.6,42,0.619047619047619
2007,20,-0.6,43,0.465116279069767
2008,24,-0.6,40,0.6
2009,21,-0.6,45,0.466666666666667
2010,29,-0.6,49,0.591836734693878
2011,20,-0.6,52,0.384615384615385
2012,35,-0.6,48,0.729166666666667
2013,21,-0.6,42,0.5
2014,19,-0.6,46,0.41304347826087
2015,25,-0.6,54,0.462962962962963
2016,34,-0.6,62,0.548387096774194
2017,48,-0.6,73,0.657534246575342
2018,42,-0.6,63,0.666666666666667
1969,27,-0.575,36,0.75
1970,27,-0.575,43,0.627906976744186
1971,24,-0.575,41,0.585365853658537
1972,32,-0.575,52,0.615384615384615
1973,28,-0.575,40,0.7
1974,22,-0.575,44,0.5
1975,25,-0.575,37,0.675675675675676
1976,19,-0.575,34,0.558823529411765
1977,32,-0.575,60,0.533333333333333
1978,22,-0.575,37,0.594594594594595
1979,27,-0.575,47,0.574468085106383
1980,28,-0.575,44,0.636363636363636
1981,16,-0.575,39,0.41025641025641
1982,28,-0.575,46,0.608695652173913
1983,21,-0.575,40,0.525
1984,25,-0.575,39,0.641025641025641
1985,29,-0.575,52,0.557692307692308
1986,20,-0.575,32,0.625
1987,13,-0.575,30,0.433333333333333
1988,18,-0.575,32,0.5625
1989,29,-0.575,37,0.783783783783784
1990,29,-0.575,48,0.604166666666667
1991,26,-0.575,45,0.577777777777778
1992,26,-0.575,42,0.619047619047619
1993,41,-0.575,53,0.773584905660377
1994,19,-0.575,34,0.558823529411765
1995,30,-0.575,44,0.681818181818182
1996,27,-0.575,46,0.58695652173913
1997,25,-0.575,35,0.714285714285714
1998,24,-0.575,42,0.571428571428571
1999,32,-0.575,48,0.666666666666667
2000,29,-0.575,53,0.547169811320755
2001,38,-0.575,54,0.703703703703704
2002,21,-0.575,39,0.538461538461538
2003,19,-0.575,40,0.475
2004,25,-0.575,46,0.543478260869565
2005,15,-0.575,30,0.5
2006,26,-0.575,42,0.619047619047619
2007,20,-0.575,43,0.465116279069767
2008,24,-0.575,40,0.6
2009,21,-0.575,45,0.466666666666667
2010,29,-0.575,49,0.591836734693878
2011,14,-0.575,52,0.269230769230769
2012,35,-0.575,48,0.729166666666667
2013,16,-0.575,42,0.380952380952381
2014,19,-0.575,46,0.41304347826087
2015,25,-0.575,54,0.462962962962963
2016,34,-0.575,62,0.548387096774194
2017,47,-0.575,73,0.643835616438356
2018,41,-0.575,63,0.650793650793651
1969,26,-0.55,36,0.722222222222222
1970,26,-0.55,43,0.604651162790698
1971,22,-0.55,41,0.536585365853659
1972,32,-0.55,52,0.615384615384615
1973,28,-0.55,40,0.7
1974,22,-0.55,44,0.5
1975,25,-0.55,37,0.675675675675676
1976,19,-0.55,34,0.558823529411765
1977,32,-0.55,60,0.533333333333333
1978,22,-0.55,37,0.594594594594595
1979,27,-0.55,47,0.574468085106383
1980,27,-0.55,44,0.613636363636364
1981,15,-0.55,39,0.384615384615385
1982,28,-0.55,46,0.608695652173913
1983,21,-0.55,40,0.525
1984,25,-0.55,39,0.641025641025641
1985,29,-0.55,52,0.557692307692308
1986,20,-0.55,32,0.625
1987,11,-0.55,30,0.366666666666667
1988,17,-0.55,32,0.53125
1989,29,-0.55,37,0.783783783783784
1990,29,-0.55,48,0.604166666666667
1991,26,-0.55,45,0.577777777777778
1992,26,-0.55,42,0.619047619047619
1993,39,-0.55,53,0.735849056603774
1994,19,-0.55,34,0.558823529411765
1995,30,-0.55,44,0.681818181818182
1996,25,-0.55,46,0.543478260869565
1997,25,-0.55,35,0.714285714285714
1998,23,-0.55,42,0.547619047619048
1999,32,-0.55,48,0.666666666666667
2000,29,-0.55,53,0.547169811320755
2001,38,-0.55,54,0.703703703703704
2002,21,-0.55,39,0.538461538461538
2003,15,-0.55,40,0.375
2004,21,-0.55,46,0.456521739130435
2005,14,-0.55,30,0.466666666666667
2006,24,-0.55,42,0.571428571428571
2007,18,-0.55,43,0.418604651162791
2008,22,-0.55,40,0.55
2009,20,-0.55,45,0.444444444444444
2010,21,-0.55,49,0.428571428571429
2011,14,-0.55,52,0.269230769230769
2012,33,-0.55,48,0.6875
2013,16,-0.55,42,0.380952380952381
2014,17,-0.55,46,0.369565217391304
2015,25,-0.55,54,0.462962962962963
2016,34,-0.55,62,0.548387096774194
2017,47,-0.55,73,0.643835616438356
2018,39,-0.55,63,0.619047619047619
1969,26,-0.525,36,0.722222222222222
1970,26,-0.525,43,0.604651162790698
1971,22,-0.525,41,0.536585365853659
1972,29,-0.525,52,0.557692307692308
1973,28,-0.525,40,0.7
1974,20,-0.525,44,0.454545454545455
1975,22,-0.525,37,0.594594594594595
1976,19,-0.525,34,0.558823529411765
1977,32,-0.525,60,0.533333333333333
1978,22,-0.525,37,0.594594594594595
1979,27,-0.525,47,0.574468085106383
1980,24,-0.525,44,0.545454545454545
1981,15,-0.525,39,0.384615384615385
1982,28,-0.525,46,0.608695652173913
1983,17,-0.525,40,0.425
1984,25,-0.525,39,0.641025641025641
1985,28,-0.525,52,0.538461538461538
1986,20,-0.525,32,0.625
1987,11,-0.525,30,0.366666666666667
1988,17,-0.525,32,0.53125
1989,26,-0.525,37,0.702702702702703
1990,29,-0.525,48,0.604166666666667
1991,26,-0.525,45,0.577777777777778
1992,24,-0.525,42,0.571428571428571
1993,39,-0.525,53,0.735849056603774
1994,19,-0.525,34,0.558823529411765
1995,30,-0.525,44,0.681818181818182
1996,25,-0.525,46,0.543478260869565
1997,25,-0.525,35,0.714285714285714
1998,22,-0.525,42,0.523809523809524
1999,32,-0.525,48,0.666666666666667
2000,26,-0.525,53,0.490566037735849
2001,38,-0.525,54,0.703703703703704
2002,21,-0.525,39,0.538461538461538
2003,15,-0.525,40,0.375
2004,21,-0.525,46,0.456521739130435
2005,14,-0.525,30,0.466666666666667
2006,24,-0.525,42,0.571428571428571
2007,18,-0.525,43,0.418604651162791
2008,22,-0.525,40,0.55
2009,16,-0.525,45,0.355555555555556
2010,21,-0.525,49,0.428571428571429
2011,14,-0.525,52,0.269230769230769
2012,33,-0.525,48,0.6875
2013,16,-0.525,42,0.380952380952381
2014,17,-0.525,46,0.369565217391304
2015,22,-0.525,54,0.407407407407407
2016,33,-0.525,62,0.532258064516129
2017,42,-0.525,73,0.575342465753425
2018,39,-0.525,63,0.619047619047619
1969,26,-0.5,36,0.722222222222222
1970,26,-0.5,43,0.604651162790698
1971,20,-0.5,41,0.48780487804878
1972,28,-0.5,52,0.538461538461538
1973,28,-0.5,40,0.7
1974,20,-0.5,44,0.454545454545455
1975,21,-0.5,37,0.567567567567568
1976,18,-0.5,34,0.529411764705882
1977,29,-0.5,60,0.483333333333333
1978,22,-0.5,37,0.594594594594595
1979,27,-0.5,47,0.574468085106383
1980,24,-0.5,44,0.545454545454545
1981,14,-0.5,39,0.358974358974359
1982,24,-0.5,46,0.521739130434783
1983,17,-0.5,40,0.425
1984,24,-0.5,39,0.615384615384615
1985,28,-0.5,52,0.538461538461538
1986,20,-0.5,32,0.625
1987,11,-0.5,30,0.366666666666667
1988,17,-0.5,32,0.53125
1989,26,-0.5,37,0.702702702702703
1990,27,-0.5,48,0.5625
1991,25,-0.5,45,0.555555555555556
1992,22,-0.5,42,0.523809523809524
1993,39,-0.5,53,0.735849056603774
1994,19,-0.5,34,0.558823529411765
1995,30,-0.5,44,0.681818181818182
1996,25,-0.5,46,0.543478260869565
1997,25,-0.5,35,0.714285714285714
1998,22,-0.5,42,0.523809523809524
1999,31,-0.5,48,0.645833333333333
2000,26,-0.5,53,0.490566037735849
2001,38,-0.5,54,0.703703703703704
2002,21,-0.5,39,0.538461538461538
2003,15,-0.5,40,0.375
2004,21,-0.5,46,0.456521739130435
2005,12,-0.5,30,0.4
2006,24,-0.5,42,0.571428571428571
2007,18,-0.5,43,0.418604651162791
2008,22,-0.5,40,0.55
2009,16,-0.5,45,0.355555555555556
2010,21,-0.5,49,0.428571428571429
2011,14,-0.5,52,0.269230769230769
2012,32,-0.5,48,0.666666666666667
2013,16,-0.5,42,0.380952380952381
2014,17,-0.5,46,0.369565217391304
2015,22,-0.5,54,0.407407407407407
2016,32,-0.5,62,0.516129032258065
2017,40,-0.5,73,0.547945205479452
2018,39,-0.5,63,0.619047619047619
1969,25,-0.475,36,0.694444444444444
1970,23,-0.475,43,0.534883720930233
1971,18,-0.475,41,0.439024390243902
1972,28,-0.475,52,0.538461538461538
1973,28,-0.475,40,0.7
1974,20,-0.475,44,0.454545454545455
1975,21,-0.475,37,0.567567567567568
1976,18,-0.475,34,0.529411764705882
1977,29,-0.475,60,0.483333333333333
1978,22,-0.475,37,0.594594594594595
1979,27,-0.475,47,0.574468085106383
1980,24,-0.475,44,0.545454545454545
1981,13,-0.475,39,0.333333333333333
1982,24,-0.475,46,0.521739130434783
1983,17,-0.475,40,0.425
1984,24,-0.475,39,0.615384615384615
1985,28,-0.475,52,0.538461538461538
1986,20,-0.475,32,0.625
1987,11,-0.475,30,0.366666666666667
1988,15,-0.475,32,0.46875
1989,26,-0.475,37,0.702702702702703
1990,27,-0.475,48,0.5625
1991,25,-0.475,45,0.555555555555556
1992,22,-0.475,42,0.523809523809524
1993,39,-0.475,53,0.735849056603774
1994,19,-0.475,34,0.558823529411765
1995,28,-0.475,44,0.636363636363636
1996,24,-0.475,46,0.521739130434783
1997,23,-0.475,35,0.657142857142857
1998,19,-0.475,42,0.452380952380952
1999,31,-0.475,48,0.645833333333333
2000,26,-0.475,53,0.490566037735849
2001,38,-0.475,54,0.703703703703704
2002,19,-0.475,39,0.487179487179487
2003,15,-0.475,40,0.375
2004,21,-0.475,46,0.456521739130435
2005,12,-0.475,30,0.4
2006,23,-0.475,42,0.547619047619048
2007,13,-0.475,43,0.302325581395349
2008,18,-0.475,40,0.45
2009,16,-0.475,45,0.355555555555556
2010,19,-0.475,49,0.387755102040816
2011,12,-0.475,52,0.230769230769231
2012,32,-0.475,48,0.666666666666667
2013,15,-0.475,42,0.357142857142857
2014,12,-0.475,46,0.260869565217391
2015,22,-0.475,54,0.407407407407407
2016,32,-0.475,62,0.516129032258065
2017,40,-0.475,73,0.547945205479452
2018,34,-0.475,63,0.53968253968254
1969,25,-0.45,36,0.694444444444444
1970,22,-0.45,43,0.511627906976744
1971,18,-0.45,41,0.439024390243902
1972,28,-0.45,52,0.538461538461538
1973,26,-0.45,40,0.65
1974,20,-0.45,44,0.454545454545455
1975,21,-0.45,37,0.567567567567568
1976,18,-0.45,34,0.529411764705882
1977,28,-0.45,60,0.466666666666667
1978,22,-0.45,37,0.594594594594595
1979,25,-0.45,47,0.531914893617021
1980,24,-0.45,44,0.545454545454545
1981,13,-0.45,39,0.333333333333333
1982,24,-0.45,46,0.521739130434783
1983,16,-0.45,40,0.4
1984,22,-0.45,39,0.564102564102564
1985,28,-0.45,52,0.538461538461538
1986,18,-0.45,32,0.5625
1987,11,-0.45,30,0.366666666666667
1988,13,-0.45,32,0.40625
1989,26,-0.45,37,0.702702702702703
1990,27,-0.45,48,0.5625
1991,25,-0.45,45,0.555555555555556
1992,22,-0.45,42,0.523809523809524
1993,38,-0.45,53,0.716981132075472
1994,16,-0.45,34,0.470588235294118
1995,28,-0.45,44,0.636363636363636
1996,20,-0.45,46,0.434782608695652
1997,19,-0.45,35,0.542857142857143
1998,18,-0.45,42,0.428571428571429
1999,31,-0.45,48,0.645833333333333
2000,26,-0.45,53,0.490566037735849
2001,38,-0.45,54,0.703703703703704
2002,19,-0.45,39,0.487179487179487
2003,13,-0.45,40,0.325
2004,18,-0.45,46,0.391304347826087
2005,11,-0.45,30,0.366666666666667
2006,23,-0.45,42,0.547619047619048
2007,13,-0.45,43,0.302325581395349
2008,18,-0.45,40,0.45
2009,16,-0.45,45,0.355555555555556
2010,19,-0.45,49,0.387755102040816
2011,12,-0.45,52,0.230769230769231
2012,32,-0.45,48,0.666666666666667
2013,14,-0.45,42,0.333333333333333
2014,12,-0.45,46,0.260869565217391
2015,20,-0.45,54,0.37037037037037
2016,29,-0.45,62,0.467741935483871
2017,35,-0.45,73,0.479452054794521
2018,34,-0.45,63,0.53968253968254
1969,25,-0.425,36,0.694444444444444
1970,22,-0.425,43,0.511627906976744
1971,18,-0.425,41,0.439024390243902
1972,27,-0.425,52,0.519230769230769
1973,26,-0.425,40,0.65
1974,20,-0.425,44,0.454545454545455
1975,20,-0.425,37,0.540540540540541
1976,15,-0.425,34,0.441176470588235
1977,24,-0.425,60,0.4
1978,22,-0.425,37,0.594594594594595
1979,25,-0.425,47,0.531914893617021
1980,20,-0.425,44,0.454545454545455
1981,13,-0.425,39,0.333333333333333
1982,20,-0.425,46,0.434782608695652
1983,16,-0.425,40,0.4
1984,20,-0.425,39,0.512820512820513
1985,28,-0.425,52,0.538461538461538
1986,18,-0.425,32,0.5625
1987,8,-0.425,30,0.266666666666667
1988,13,-0.425,32,0.40625
1989,25,-0.425,37,0.675675675675676
1990,27,-0.425,48,0.5625
1991,25,-0.425,45,0.555555555555556
1992,22,-0.425,42,0.523809523809524
1993,38,-0.425,53,0.716981132075472
1994,16,-0.425,34,0.470588235294118
1995,28,-0.425,44,0.636363636363636
1996,20,-0.425,46,0.434782608695652
