"Year","cbns","threshold","retirees","prop"
1990,26,-0.66,51,0.509803921568627
1991,25,-0.66,43,0.581395348837209
1992,26,-0.66,45,0.577777777777778
1993,33,-0.66,44,0.75
1994,19,-0.66,38,0.5
1995,32,-0.66,47,0.680851063829787
1996,23,-0.66,38,0.605263157894737
1997,19,-0.66,36,0.527777777777778
1998,25,-0.66,52,0.480769230769231
1999,34,-0.66,49,0.693877551020408
2000,29,-0.66,52,0.557692307692308
2001,45,-0.66,67,0.671641791044776
2002,28,-0.66,46,0.608695652173913
2003,20,-0.66,44,0.454545454545455
2004,23,-0.66,49,0.469387755102041
2005,19,-0.66,44,0.431818181818182
2006,21,-0.66,50,0.42
2007,31,-0.66,65,0.476923076923077
2008,31,-0.66,53,0.584905660377358
2009,16,-0.66,48,0.333333333333333
2010,21,-0.66,51,0.411764705882353
2011,18,-0.66,58,0.310344827586207
2012,34,-0.66,56,0.607142857142857
2013,26,-0.66,57,0.456140350877193
2014,24,-0.66,57,0.421052631578947
2015,22,-0.66,58,0.379310344827586
2016,28,-0.66,60,0.466666666666667
2017,37,-0.66,69,0.536231884057971
2018,38,-0.66,62,0.612903225806452
1969,19,-0.63,32,0.59375
1970,21,-0.63,35,0.6
1971,23,-0.63,44,0.522727272727273
1972,26,-0.63,49,0.530612244897959
1973,27,-0.63,41,0.658536585365854
1974,22,-0.63,45,0.488888888888889
1975,18,-0.63,36,0.5
1976,17,-0.63,33,0.515151515151515
1977,23,-0.63,55,0.418181818181818
1978,19,-0.63,35,0.542857142857143
1979,21,-0.63,42,0.5
1980,19,-0.63,45,0.422222222222222
1981,14,-0.63,37,0.378378378378378
1982,14,-0.63,38,0.368421052631579
1983,17,-0.63,35,0.485714285714286
1984,22,-0.63,41,0.536585365853659
1985,25,-0.63,55,0.454545454545455
1986,28,-0.63,47,0.595744680851064
1987,13,-0.63,36,0.361111111111111
1988,19,-0.63,36,0.527777777777778
1989,25,-0.63,46,0.543478260869565
1990,23,-0.63,51,0.450980392156863
1991,24,-0.63,43,0.558139534883721
1992,22,-0.63,45,0.488888888888889
1993,33,-0.63,44,0.75
1994,16,-0.63,38,0.421052631578947
1995,30,-0.63,47,0.638297872340426
1996,21,-0.63,38,0.552631578947368
1997,19,-0.63,36,0.527777777777778
1998,25,-0.63,52,0.480769230769231
1999,34,-0.63,49,0.693877551020408
2000,29,-0.63,52,0.557692307692308
2001,42,-0.63,67,0.626865671641791
2002,27,-0.63,46,0.58695652173913
2003,20,-0.63,44,0.454545454545455
2004,18,-0.63,49,0.36734693877551
2005,17,-0.63,44,0.386363636363636
2006,21,-0.63,50,0.42
2007,26,-0.63,65,0.4
2008,31,-0.63,53,0.584905660377358
2009,16,-0.63,48,0.333333333333333
2010,17,-0.63,51,0.333333333333333
2011,18,-0.63,58,0.310344827586207
2012,34,-0.63,56,0.607142857142857
2013,24,-0.63,57,0.421052631578947
2014,22,-0.63,57,0.385964912280702
2015,22,-0.63,58,0.379310344827586
2016,27,-0.63,60,0.45
2017,36,-0.63,69,0.521739130434783
2018,31,-0.63,62,0.5
1969,19,-0.6,32,0.59375
1970,21,-0.6,35,0.6
1971,21,-0.6,44,0.477272727272727
1972,23,-0.6,49,0.469387755102041
1973,25,-0.6,41,0.609756097560976
1974,22,-0.6,45,0.488888888888889
1975,18,-0.6,36,0.5
1976,17,-0.6,33,0.515151515151515
1977,19,-0.6,55,0.345454545454545
1978,16,-0.6,35,0.457142857142857
1979,21,-0.6,42,0.5
1980,18,-0.6,45,0.4
1981,13,-0.6,37,0.351351351351351
1982,14,-0.6,38,0.368421052631579
1983,16,-0.6,35,0.457142857142857
1984,22,-0.6,41,0.536585365853659
1985,25,-0.6,55,0.454545454545455
1986,27,-0.6,47,0.574468085106383
1987,11,-0.6,36,0.305555555555556
1988,16,-0.6,36,0.444444444444444
1989,25,-0.6,46,0.543478260869565
1990,22,-0.6,51,0.431372549019608
1991,24,-0.6,43,0.558139534883721
1992,22,-0.6,45,0.488888888888889
1993,33,-0.6,44,0.75
1994,16,-0.6,38,0.421052631578947
1995,30,-0.6,47,0.638297872340426
1996,21,-0.6,38,0.552631578947368
1997,16,-0.6,36,0.444444444444444
1998,22,-0.6,52,0.423076923076923
1999,34,-0.6,49,0.693877551020408
2000,29,-0.6,52,0.557692307692308
2001,42,-0.6,67,0.626865671641791
2002,21,-0.6,46,0.456521739130435
2003,19,-0.6,44,0.431818181818182
2004,18,-0.6,49,0.36734693877551
2005,17,-0.6,44,0.386363636363636
2006,21,-0.6,50,0.42
2007,26,-0.6,65,0.4
2008,30,-0.6,53,0.566037735849057
2009,16,-0.6,48,0.333333333333333
2010,17,-0.6,51,0.333333333333333
2011,18,-0.6,58,0.310344827586207
2012,32,-0.6,56,0.571428571428571
2013,24,-0.6,57,0.421052631578947
2014,22,-0.6,57,0.385964912280702
2015,17,-0.6,58,0.293103448275862
2016,24,-0.6,60,0.4
2017,33,-0.6,69,0.478260869565217
2018,31,-0.6,62,0.5
1969,19,-0.57,32,0.59375
1970,18,-0.57,35,0.514285714285714
1971,21,-0.57,44,0.477272727272727
1972,23,-0.57,49,0.469387755102041
1973,25,-0.57,41,0.609756097560976
1974,16,-0.57,45,0.355555555555556
1975,18,-0.57,36,0.5
1976,17,-0.57,33,0.515151515151515
1977,19,-0.57,55,0.345454545454545
1978,16,-0.57,35,0.457142857142857
1979,21,-0.57,42,0.5
1980,18,-0.57,45,0.4
1981,13,-0.57,37,0.351351351351351
1982,12,-0.57,38,0.315789473684211
1983,16,-0.57,35,0.457142857142857
1984,18,-0.57,41,0.439024390243902
1985,25,-0.57,55,0.454545454545455
1986,27,-0.57,47,0.574468085106383
1987,11,-0.57,36,0.305555555555556
1988,15,-0.57,36,0.416666666666667
1989,22,-0.57,46,0.478260869565217
1990,22,-0.57,51,0.431372549019608
1991,24,-0.57,43,0.558139534883721
1992,22,-0.57,45,0.488888888888889
1993,29,-0.57,44,0.659090909090909
1994,16,-0.57,38,0.421052631578947
1995,29,-0.57,47,0.617021276595745
1996,21,-0.57,38,0.552631578947368
1997,16,-0.57,36,0.444444444444444
1998,22,-0.57,52,0.423076923076923
1999,30,-0.57,49,0.612244897959184
2000,29,-0.57,52,0.557692307692308
2001,42,-0.57,67,0.626865671641791
2002,21,-0.57,46,0.456521739130435
2003,19,-0.57,44,0.431818181818182
2004,18,-0.57,49,0.36734693877551
2005,17,-0.57,44,0.386363636363636
2006,15,-0.57,50,0.3
2007,22,-0.57,65,0.338461538461538
2008,26,-0.57,53,0.490566037735849
2009,16,-0.57,48,0.333333333333333
2010,15,-0.57,51,0.294117647058824
2011,17,-0.57,58,0.293103448275862
2012,32,-0.57,56,0.571428571428571
2013,19,-0.57,57,0.333333333333333
2014,22,-0.57,57,0.385964912280702
2015,17,-0.57,58,0.293103448275862
2016,21,-0.57,60,0.35
2017,32,-0.57,69,0.463768115942029
2018,31,-0.57,62,0.5
1969,16,-0.54,32,0.5
1970,18,-0.54,35,0.514285714285714
1971,21,-0.54,44,0.477272727272727
1972,19,-0.54,49,0.387755102040816
1973,22,-0.54,41,0.536585365853659
1974,16,-0.54,45,0.355555555555556
1975,17,-0.54,36,0.472222222222222
1976,16,-0.54,33,0.484848484848485
1977,19,-0.54,55,0.345454545454545
1978,15,-0.54,35,0.428571428571429
1979,19,-0.54,42,0.452380952380952
1980,18,-0.54,45,0.4
1981,13,-0.54,37,0.351351351351351
1982,12,-0.54,38,0.315789473684211
1983,16,-0.54,35,0.457142857142857
1984,18,-0.54,41,0.439024390243902
1985,23,-0.54,55,0.418181818181818
1986,26,-0.54,47,0.553191489361702
1987,10,-0.54,36,0.277777777777778
1988,15,-0.54,36,0.416666666666667
1989,22,-0.54,46,0.478260869565217
1990,22,-0.54,51,0.431372549019608
1991,24,-0.54,43,0.558139534883721
1992,22,-0.54,45,0.488888888888889
1993,29,-0.54,44,0.659090909090909
1994,16,-0.54,38,0.421052631578947
1995,27,-0.54,47,0.574468085106383
1996,21,-0.54,38,0.552631578947368
1997,13,-0.54,36,0.361111111111111
1998,21,-0.54,52,0.403846153846154
1999,30,-0.54,49,0.612244897959184
2000,26,-0.54,52,0.5
2001,37,-0.54,67,0.552238805970149
2002,21,-0.54,46,0.456521739130435
2003,19,-0.54,44,0.431818181818182
2004,14,-0.54,49,0.285714285714286
2005,15,-0.54,44,0.340909090909091
2006,15,-0.54,50,0.3
2007,22,-0.54,65,0.338461538461538
2008,23,-0.54,53,0.433962264150943
2009,15,-0.54,48,0.3125
2010,15,-0.54,51,0.294117647058824
2011,17,-0.54,58,0.293103448275862
2012,27,-0.54,56,0.482142857142857
2013,19,-0.54,57,0.333333333333333
2014,17,-0.54,57,0.298245614035088
2015,17,-0.54,58,0.293103448275862
2016,21,-0.54,60,0.35
2017,32,-0.54,69,0.463768115942029
2018,26,-0.54,62,0.419354838709677
1969,16,-0.51,32,0.5
1970,17,-0.51,35,0.485714285714286
1971,20,-0.51,44,0.454545454545455
1972,19,-0.51,49,0.387755102040816
1973,22,-0.51,41,0.536585365853659
1974,15,-0.51,45,0.333333333333333
1975,17,-0.51,36,0.472222222222222
1976,16,-0.51,33,0.484848484848485
1977,18,-0.51,55,0.327272727272727
1978,12,-0.51,35,0.342857142857143
1979,19,-0.51,42,0.452380952380952
1980,17,-0.51,45,0.377777777777778
1981,8,-0.51,37,0.216216216216216
1982,11,-0.51,38,0.289473684210526
1983,15,-0.51,35,0.428571428571429
1984,18,-0.51,41,0.439024390243902
1985,23,-0.51,55,0.418181818181818
1986,22,-0.51,47,0.468085106382979
1987,9,-0.51,36,0.25
1988,13,-0.51,36,0.361111111111111
1989,22,-0.51,46,0.478260869565217
1990,19,-0.51,51,0.372549019607843
1991,23,-0.51,43,0.534883720930233
1992,22,-0.51,45,0.488888888888889
1993,29,-0.51,44,0.659090909090909
1994,14,-0.51,38,0.368421052631579
1995,27,-0.51,47,0.574468085106383
1996,21,-0.51,38,0.552631578947368
1997,13,-0.51,36,0.361111111111111
1998,20,-0.51,52,0.384615384615385
1999,28,-0.51,49,0.571428571428571
2000,26,-0.51,52,0.5
2001,37,-0.51,67,0.552238805970149
2002,19,-0.51,46,0.41304347826087
2003,15,-0.51,44,0.340909090909091
2004,14,-0.51,49,0.285714285714286
2005,15,-0.51,44,0.340909090909091
2006,15,-0.51,50,0.3
2007,22,-0.51,65,0.338461538461538
2008,22,-0.51,53,0.415094339622642
2009,15,-0.51,48,0.3125
2010,14,-0.51,51,0.274509803921569
2011,17,-0.51,58,0.293103448275862
2012,27,-0.51,56,0.482142857142857
2013,19,-0.51,57,0.333333333333333
2014,17,-0.51,57,0.298245614035088
2015,16,-0.51,58,0.275862068965517
2016,18,-0.51,60,0.3
2017,31,-0.51,69,0.449275362318841
2018,26,-0.51,62,0.419354838709677
1969,15,-0.48,32,0.46875
1970,17,-0.48,35,0.485714285714286
1971,20,-0.48,44,0.454545454545455
1972,15,-0.48,49,0.306122448979592
1973,22,-0.48,41,0.536585365853659
1974,15,-0.48,45,0.333333333333333
1975,16,-0.48,36,0.444444444444444
1976,16,-0.48,33,0.484848484848485
1977,18,-0.48,55,0.327272727272727
1978,12,-0.48,35,0.342857142857143
1979,19,-0.48,42,0.452380952380952
1980,16,-0.48,45,0.355555555555556
1981,8,-0.48,37,0.216216216216216
1982,11,-0.48,38,0.289473684210526
1983,15,-0.48,35,0.428571428571429
1984,18,-0.48,41,0.439024390243902
1985,23,-0.48,55,0.418181818181818
1986,22,-0.48,47,0.468085106382979
1987,9,-0.48,36,0.25
1988,13,-0.48,36,0.361111111111111
1989,19,-0.48,46,0.41304347826087
1990,19,-0.48,51,0.372549019607843
1991,23,-0.48,43,0.534883720930233
1992,21,-0.48,45,0.466666666666667
1993,21,-0.48,44,0.477272727272727
1994,14,-0.48,38,0.368421052631579
1995,26,-0.48,47,0.553191489361702
1996,21,-0.48,38,0.552631578947368
1997,12,-0.48,36,0.333333333333333
1998,20,-0.48,52,0.384615384615385
1999,24,-0.48,49,0.489795918367347
2000,26,-0.48,52,0.5
2001,30,-0.48,67,0.447761194029851
2002,19,-0.48,46,0.41304347826087
2003,15,-0.48,44,0.340909090909091
2004,14,-0.48,49,0.285714285714286
2005,15,-0.48,44,0.340909090909091
2006,13,-0.48,50,0.26
2007,20,-0.48,65,0.307692307692308
2008,22,-0.48,53,0.415094339622642
2009,14,-0.48,48,0.291666666666667
2010,12,-0.48,51,0.235294117647059
2011,17,-0.48,58,0.293103448275862
2012,24,-0.48,56,0.428571428571429
2013,17,-0.48,57,0.298245614035088
2014,16,-0.48,57,0.280701754385965
2015,16,-0.48,58,0.275862068965517
2016,16,-0.48,60,0.266666666666667
2017,28,-0.48,69,0.405797101449275
2018,22,-0.48,62,0.354838709677419
1969,14,-0.45,32,0.4375
1970,17,-0.45,35,0.485714285714286
1971,20,-0.45,44,0.454545454545455
1972,15,-0.45,49,0.306122448979592
1973,16,-0.45,41,0.390243902439024
1974,15,-0.45,45,0.333333333333333
1975,16,-0.45,36,0.444444444444444
1976,16,-0.45,33,0.484848484848485
1977,16,-0.45,55,0.290909090909091
1978,12,-0.45,35,0.342857142857143
1979,15,-0.45,42,0.357142857142857
1980,16,-0.45,45,0.355555555555556
1981,8,-0.45,37,0.216216216216216
1982,11,-0.45,38,0.289473684210526
1983,15,-0.45,35,0.428571428571429
1984,18,-0.45,41,0.439024390243902
1985,21,-0.45,55,0.381818181818182
1986,22,-0.45,47,0.468085106382979
1987,8,-0.45,36,0.222222222222222
1988,12,-0.45,36,0.333333333333333
1989,19,-0.45,46,0.41304347826087
1990,18,-0.45,51,0.352941176470588
1991,23,-0.45,43,0.534883720930233
1992,21,-0.45,45,0.466666666666667
1993,21,-0.45,44,0.477272727272727
1994,14,-0.45,38,0.368421052631579
1995,21,-0.45,47,0.446808510638298
1996,21,-0.45,38,0.552631578947368
1997,12,-0.45,36,0.333333333333333
1998,20,-0.45,52,0.384615384615385
1999,24,-0.45,49,0.489795918367347
2000,26,-0.45,52,0.5
2001,30,-0.45,67,0.447761194029851
2002,19,-0.45,46,0.41304347826087
2003,15,-0.45,44,0.340909090909091
2004,13,-0.45,49,0.26530612244898
2005,14,-0.45,44,0.318181818181818
2006,13,-0.45,50,0.26
2007,20,-0.45,65,0.307692307692308
2008,20,-0.45,53,0.377358490566038
2009,14,-0.45,48,0.291666666666667
2010,12,-0.45,51,0.235294117647059
2011,14,-0.45,58,0.241379310344828
2012,24,-0.45,56,0.428571428571429
2013,17,-0.45,57,0.298245614035088
2014,16,-0.45,57,0.280701754385965
2015,15,-0.45,58,0.258620689655172
2016,16,-0.45,60,0.266666666666667
2017,21,-0.45,69,0.304347826086957
2018,22,-0.45,62,0.354838709677419
1969,14,-0.42,32,0.4375
1970,14,-0.42,35,0.4
1971,16,-0.42,44,0.363636363636364
1972,15,-0.42,49,0.306122448979592
1973,16,-0.42,41,0.390243902439024
1974,14,-0.42,45,0.311111111111111
1975,13,-0.42,36,0.361111111111111
1976,16,-0.42,33,0.484848484848485
1977,16,-0.42,55,0.290909090909091
1978,9,-0.42,35,0.257142857142857
1979,15,-0.42,42,0.357142857142857
1980,16,-0.42,45,0.355555555555556
1981,8,-0.42,37,0.216216216216216
1982,10,-0.42,38,0.263157894736842
1983,11,-0.42,35,0.314285714285714
1984,15,-0.42,41,0.365853658536585
1985,21,-0.42,55,0.381818181818182
1986,19,-0.42,47,0.404255319148936
1987,8,-0.42,36,0.222222222222222
1988,12,-0.42,36,0.333333333333333
1989,19,-0.42,46,0.41304347826087
1990,13,-0.42,51,0.254901960784314
1991,21,-0.42,43,0.488372093023256
1992,21,-0.42,45,0.466666666666667
1993,19,-0.42,44,0.431818181818182
1994,14,-0.42,38,0.368421052631579
1995,20,-0.42,47,0.425531914893617
1996,20,-0.42,38,0.526315789473684
1997,12,-0.42,36,0.333333333333333
1998,19,-0.42,52,0.365384615384615
1999,24,-0.42,49,0.489795918367347
2000,25,-0.42,52,0.480769230769231
2001,30,-0.42,67,0.447761194029851
2002,16,-0.42,46,0.347826086956522
2003,15,-0.42,44,0.340909090909091
2004,13,-0.42,49,0.26530612244898
2005,14,-0.42,44,0.318181818181818
2006,13,-0.42,50,0.26
2007,20,-0.42,65,0.307692307692308
2008,13,-0.42,53,0.245283018867925
2009,14,-0.42,48,0.291666666666667
2010,11,-0.42,51,0.215686274509804
2011,14,-0.42,58,0.241379310344828
2012,23,-0.42,56,0.410714285714286
2013,17,-0.42,57,0.298245614035088
2014,16,-0.42,57,0.280701754385965
2015,13,-0.42,58,0.224137931034483
2016,15,-0.42,60,0.25
2017,21,-0.42,69,0.304347826086957
2018,22,-0.42,62,0.354838709677419
1969,12,-0.39,32,0.375
1970,14,-0.39,35,0.4
1971,16,-0.39,44,0.363636363636364
1972,12,-0.39,49,0.244897959183673
1973,12,-0.39,41,0.292682926829268
1974,13,-0.39,45,0.288888888888889
1975,12,-0.39,36,0.333333333333333
1976,16,-0.39,33,0.484848484848485
1977,10,-0.39,55,0.181818181818182
1978,9,-0.39,35,0.257142857142857
1979,15,-0.39,42,0.357142857142857
1980,14,-0.39,45,0.311111111111111
1981,8,-0.39,37,0.216216216216216
1982,10,-0.39,38,0.263157894736842
1983,11,-0.39,35,0.314285714285714
1984,15,-0.39,41,0.365853658536585
1985,21,-0.39,55,0.381818181818182
1986,19,-0.39,47,0.404255319148936
1987,8,-0.39,36,0.222222222222222
1988,12,-0.39,36,0.333333333333333
1989,16,-0.39,46,0.347826086956522
1990,12,-0.39,51,0.235294117647059
1991,21,-0.39,43,0.488372093023256
1992,19,-0.39,45,0.422222222222222
1993,19,-0.39,44,0.431818181818182
1994,13,-0.39,38,0.342105263157895
1995,20,-0.39,47,0.425531914893617
1996,20,-0.39,38,0.526315789473684
1997,12,-0.39,36,0.333333333333333
1998,18,-0.39,52,0.346153846153846
1999,22,-0.39,49,0.448979591836735
2000,25,-0.39,52,0.480769230769231
2001,30,-0.39,67,0.447761194029851
2002,16,-0.39,46,0.347826086956522
2003,15,-0.39,44,0.340909090909091
2004,13,-0.39,49,0.26530612244898
2005,14,-0.39,44,0.318181818181818
2006,13,-0.39,50,0.26
2007,16,-0.39,65,0.246153846153846
2008,13,-0.39,53,0.245283018867925
2009,13,-0.39,48,0.270833333333333
2010,11,-0.39,51,0.215686274509804
2011,14,-0.39,58,0.241379310344828
2012,23,-0.39,56,0.410714285714286
2013,14,-0.39,57,0.245614035087719
2014,15,-0.39,57,0.263157894736842
2015,13,-0.39,58,0.224137931034483
2016,15,-0.39,60,0.25
2017,21,-0.39,69,0.304347826086957
2018,20,-0.39,62,0.32258064516129
1969,12,-0.36,32,0.375
1970,12,-0.36,35,0.342857142857143
1971,15,-0.36,44,0.340909090909091
1972,12,-0.36,49,0.244897959183673
1973,12,-0.36,41,0.292682926829268
1974,13,-0.36,45,0.288888888888889
1975,12,-0.36,36,0.333333333333333
1976,11,-0.36,33,0.333333333333333
1977,10,-0.36,55,0.181818181818182
1978,9,-0.36,35,0.257142857142857
1979,12,-0.36,42,0.285714285714286
1980,14,-0.36,45,0.311111111111111
1981,8,-0.36,37,0.216216216216216
1982,10,-0.36,38,0.263157894736842
1983,11,-0.36,35,0.314285714285714
1984,13,-0.36,41,0.317073170731707
1985,20,-0.36,55,0.363636363636364
1986,19,-0.36,47,0.404255319148936
1987,6,-0.36,36,0.166666666666667
1988,10,-0.36,36,0.277777777777778
1989,16,-0.36,46,0.347826086956522
1990,12,-0.36,51,0.235294117647059
1991,19,-0.36,43,0.441860465116279
1992,18,-0.36,45,0.4
1993,17,-0.36,44,0.386363636363636
1994,13,-0.36,38,0.342105263157895
1995,20,-0.36,47,0.425531914893617
1996,20,-0.36,38,0.526315789473684
1997,12,-0.36,36,0.333333333333333
1998,18,-0.36,52,0.346153846153846
1999,22,-0.36,49,0.448979591836735
2000,25,-0.36,52,0.480769230769231
2001,29,-0.36,67,0.432835820895522
2002,16,-0.36,46,0.347826086956522
2003,15,-0.36,44,0.340909090909091
2004,13,-0.36,49,0.26530612244898
2005,13,-0.36,44,0.295454545454545
2006,13,-0.36,50,0.26
2007,16,-0.36,65,0.246153846153846
2008,13,-0.36,53,0.245283018867925
2009,13,-0.36,48,0.270833333333333
2010,11,-0.36,51,0.215686274509804
2011,12,-0.36,58,0.206896551724138
2012,18,-0.36,56,0.321428571428571
2013,14,-0.36,57,0.245614035087719
2014,15,-0.36,57,0.263157894736842
2015,12,-0.36,58,0.206896551724138
2016,15,-0.36,60,0.25
2017,17,-0.36,69,0.246376811594203
2018,20,-0.36,62,0.32258064516129
1969,11,-0.33,32,0.34375
1970,12,-0.33,35,0.342857142857143
1971,13,-0.33,44,0.295454545454545
1972,11,-0.33,49,0.224489795918367
1973,12,-0.33,41,0.292682926829268
1974,9,-0.33,45,0.2
1975,9,-0.33,36,0.25
1976,11,-0.33,33,0.333333333333333
1977,10,-0.33,55,0.181818181818182
1978,7,-0.33,35,0.2
1979,12,-0.33,42,0.285714285714286
1980,14,-0.33,45,0.311111111111111
1981,8,-0.33,37,0.216216216216216
1982,10,-0.33,38,0.263157894736842
1983,10,-0.33,35,0.285714285714286
1984,13,-0.33,41,0.317073170731707
1985,18,-0.33,55,0.327272727272727
1986,16,-0.33,47,0.340425531914894
1987,6,-0.33,36,0.166666666666667
1988,10,-0.33,36,0.277777777777778
1989,15,-0.33,46,0.326086956521739
1990,11,-0.33,51,0.215686274509804
1991,18,-0.33,43,0.418604651162791
1992,18,-0.33,45,0.4
1993,17,-0.33,44,0.386363636363636
1994,13,-0.33,38,0.342105263157895
1995,20,-0.33,47,0.425531914893617
1996,19,-0.33,38,0.5
1997,10,-0.33,36,0.277777777777778
1998,17,-0.33,52,0.326923076923077
1999,22,-0.33,49,0.448979591836735
2000,23,-0.33,52,0.442307692307692
2001,25,-0.33,67,0.373134328358209
2002,16,-0.33,46,0.347826086956522
2003,15,-0.33,44,0.340909090909091
2004,13,-0.33,49,0.26530612244898
2005,13,-0.33,44,0.295454545454545
2006,11,-0.33,50,0.22
2007,14,-0.33,65,0.215384615384615
2008,10,-0.33,53,0.188679245283019
2009,13,-0.33,48,0.270833333333333
2010,8,-0.33,51,0.156862745098039
2011,12,-0.33,58,0.206896551724138
2012,18,-0.33,56,0.321428571428571
2013,13,-0.33,57,0.228070175438596
2014,15,-0.33,57,0.263157894736842
2015,10,-0.33,58,0.172413793103448
2016,14,-0.33,60,0.233333333333333
2017,17,-0.33,69,0.246376811594203
2018,18,-0.33,62,0.290322580645161
1969,11,-0.3,32,0.34375
1970,8,-0.3,35,0.228571428571429
1971,13,-0.3,44,0.295454545454545
1972,11,-0.3,49,0.224489795918367
1973,10,-0.3,41,0.24390243902439
1974,9,-0.3,45,0.2
1975,9,-0.3,36,0.25
1976,10,-0.3,33,0.303030303030303
1977,8,-0.3,55,0.145454545454545
1978,7,-0.3,35,0.2
1979,12,-0.3,42,0.285714285714286
1980,12,-0.3,45,0.266666666666667
1981,8,-0.3,37,0.216216216216216
1982,10,-0.3,38,0.263157894736842
1983,10,-0.3,35,0.285714285714286
1984,12,-0.3,41,0.292682926829268
1985,18,-0.3,55,0.327272727272727
1986,16,-0.3,47,0.340425531914894
1987,5,-0.3,36,0.138888888888889
1988,10,-0.3,36,0.277777777777778
1989,15,-0.3,46,0.326086956521739
1990,9,-0.3,51,0.176470588235294
1991,18,-0.3,43,0.418604651162791
1992,17,-0.3,45,0.377777777777778
1993,17,-0.3,44,0.386363636363636
1994,13,-0.3,38,0.342105263157895
1995,20,-0.3,47,0.425531914893617
1996,18,-0.3,38,0.473684210526316
1997,10,-0.3,36,0.277777777777778
1998,15,-0.3,52,0.288461538461538
1999,18,-0.3,49,0.36734693877551
2000,23,-0.3,52,0.442307692307692
2001,25,-0.3,67,0.373134328358209
2002,16,-0.3,46,0.347826086956522
2003,13,-0.3,44,0.295454545454545
2004,13,-0.3,49,0.26530612244898
2005,13,-0.3,44,0.295454545454545
2006,11,-0.3,50,0.22
2007,14,-0.3,65,0.215384615384615
2008,10,-0.3,53,0.188679245283019
2009,12,-0.3,48,0.25
2010,8,-0.3,51,0.156862745098039
2011,12,-0.3,58,0.206896551724138
2012,18,-0.3,56,0.321428571428571
2013,10,-0.3,57,0.175438596491228
2014,15,-0.3,57,0.263157894736842
2015,8,-0.3,58,0.137931034482759
2016,14,-0.3,60,0.233333333333333
2017,17,-0.3,69,0.246376811594203
2018,18,-0.3,62,0.290322580645161
1969,11,-0.27,32,0.34375
1970,8,-0.27,35,0.228571428571429
1971,13,-0.27,44,0.295454545454545
1972,11,-0.27,49,0.224489795918367
1973,10,-0.27,41,0.24390243902439
1974,6,-0.27,45,0.133333333333333
1975,9,-0.27,36,0.25
1976,7,-0.27,33,0.212121212121212
1977,8,-0.27,55,0.145454545454545
1978,7,-0.27,35,0.2
1979,11,-0.27,42,0.261904761904762
1980,11,-0.27,45,0.244444444444444
1981,4,-0.27,37,0.108108108108108
1982,8,-0.27,38,0.210526315789474
1983,10,-0.27,35,0.285714285714286
1984,11,-0.27,41,0.268292682926829
1985,18,-0.27,55,0.327272727272727
1986,15,-0.27,47,0.319148936170213
1987,5,-0.27,36,0.138888888888889
1988,8,-0.27,36,0.222222222222222
1989,15,-0.27,46,0.326086956521739
1990,9,-0.27,51,0.176470588235294
1991,17,-0.27,43,0.395348837209302
1992,17,-0.27,45,0.377777777777778
1993,17,-0.27,44,0.386363636363636
1994,11,-0.27,38,0.289473684210526
1995,20,-0.27,47,0.425531914893617
1996,18,-0.27,38,0.473684210526316
1997,9,-0.27,36,0.25
1998,15,-0.27,52,0.288461538461538
1999,18,-0.27,49,0.36734693877551
2000,23,-0.27,52,0.442307692307692
2001,21,-0.27,67,0.313432835820896
2002,16,-0.27,46,0.347826086956522
2003,13,-0.27,44,0.295454545454545
2004,10,-0.27,49,0.204081632653061
2005,10,-0.27,44,0.227272727272727
2006,11,-0.27,50,0.22
2007,14,-0.27,65,0.215384615384615
2008,9,-0.27,53,0.169811320754717
2009,10,-0.27,48,0.208333333333333
2010,7,-0.27,51,0.137254901960784
2011,10,-0.27,58,0.172413793103448
2012,15,-0.27,56,0.267857142857143
2013,10,-0.27,57,0.175438596491228
2014,15,-0.27,57,0.263157894736842
2015,8,-0.27,58,0.137931034482759
2016,14,-0.27,60,0.233333333333333
2017,17,-0.27,69,0.246376811594203
2018,18,-0.27,62,0.290322580645161
1969,8,-0.24,32,0.25
1970,8,-0.24,35,0.228571428571429
1971,10,-0.24,44,0.227272727272727
1972,10,-0.24,49,0.204081632653061
1973,9,-0.24,41,0.219512195121951
1974,6,-0.24,45,0.133333333333333
1975,9,-0.24,36,0.25
1976,6,-0.24,33,0.181818181818182
1977,6,-0.24,55,0.109090909090909
1978,5,-0.24,35,0.142857142857143
1979,11,-0.24,42,0.261904761904762
1980,11,-0.24,45,0.244444444444444
1981,4,-0.24,37,0.108108108108108
1982,7,-0.24,38,0.184210526315789
1983,9,-0.24,35,0.257142857142857
1984,11,-0.24,41,0.268292682926829
1985,15,-0.24,55,0.272727272727273
1986,14,-0.24,47,0.297872340425532
1987,4,-0.24,36,0.111111111111111
1988,8,-0.24,36,0.222222222222222
1989,15,-0.24,46,0.326086956521739
1990,9,-0.24,51,0.176470588235294
1991,17,-0.24,43,0.395348837209302
1992,17,-0.24,45,0.377777777777778
1993,17,-0.24,44,0.386363636363636
1994,11,-0.24,38,0.289473684210526
1995,18,-0.24,47,0.382978723404255
1996,18,-0.24,38,0.473684210526316
1997,9,-0.24,36,0.25
1998,11,-0.24,52,0.211538461538462
1999,17,-0.24,49,0.346938775510204
2000,23,-0.24,52,0.442307692307692
2001,21,-0.24,67,0.313432835820896
2002,16,-0.24,46,0.347826086956522
2003,13,-0.24,44,0.295454545454545
